scope	bucket	motif_type	motif	count	bucket_episodes	other_count	other_episodes	support_in_bucket	support_elsewhere	lift
ALL	0.13	cnot_edge	CNOT(0->2)	1	1	9205	199999	1.0	0.04602523012615063	21.727213470939706
ALL	0.13	cnot_edge	CNOT(5->1)	1	1	8573	199999	1.0	0.042865214326071634	23.32893969438936
ALL	0.13	cnot_edge	CNOT(0->3)	1	1	8791	199999	1.0	0.04395521977609888	22.7504265726311
ALL	0.13	cnot_edge	CNOT(3->4)	1	1	9279	199999	1.0	0.046395231976159884	21.55393900204763
ALL	0.13	cnot_edge	CNOT(5->3)	1	1	8608	199999	1.0	0.043040215201076	23.23408457249071
ALL	0.13	cnot_edge	CNOT(1->0)	1	1	8809	199999	1.0	0.044045220226101134	22.703939153138833
ALL	0.13	cnot_edge	CNOT(1->3)	1	1	8861	199999	1.0	0.04430522152610763	22.570703080916378
ALL	0.13	rotation	RZ(q=3)	1	1	9529	199999	1.0	0.04764523822619113	20.98845629132123
ALL	0.13	rotation	RY(q=3)	1	1	9837	199999	1.0	0.04918524592622963	20.33130019314832
ALL	0.13	rotation	RY(q=2)	1	1	9557	199999	1.0	0.04778523892619463	20.926964528617766
ALL	0.13	rotation	RY(q=5)	1	1	101803	199999	1.0	0.5090175450877255	1.9645688241014507
ALL	0.13	rotation	RZ(q=2)	1	1	9130	199999	1.0	0.045650228251141255	21.905695509309968
ALL	0.13	rotation	RX(q=4)	1	1	103431	199999	1.0	0.5171575857879289	1.9336465856464697
ALL	0.13	rotation	RX(q=0)	1	1	9947	199999	1.0	0.049735248676243383	20.106464260581077
ALL	0.13	rotation	RZ(q=1)	1	1	8441	199999	1.0	0.04220521102605513	23.69375666390238
ALL	0.13	rotation	RX(q=2)	1	1	9583	199999	1.0	0.04791523957619788	20.87018678910571
ALL	0.13	rotation	RZ(q=4)	1	1	9386	199999	1.0	0.046930234651173255	21.30822501598125
ALL	0.27	action	CNOT(5->4)	20	41	26190	199959	0.4878048780487805	0.13097685025430214	3.724359511636353
ALL	0.27	action	CNOT(2->5)	9	41	9069	199959	0.21951219512195122	0.04535429763101436	4.839942554238641
ALL	0.27	action	RY(q=3)	13	41	9825	199959	0.3170731707317073	0.04913507268990143	6.453092533978775
ALL	0.27	action	CNOT(1->5)	11	41	9129	199959	0.2682926829268293	0.045654359143624444	5.876606045061437
ALL	0.27	action	RY(q=2)	8	41	9550	199959	0.1951219512195122	0.04775979075710521	4.085485889413868
ALL	0.27	action	RZ(q=2)	9	41	9122	199959	0.21951219512195122	0.04561935196715327	4.811821861915177
ALL	0.27	action	CNOT(5->3)	12	41	8597	199959	0.2926829268292683	0.042993813731815024	6.80755907477651
ALL	0.27	action	RX(q=0)	11	41	9937	199959	0.2682926829268293	0.04969518751344026	5.398765883603287
ALL	0.27	action	RX(q=2)	11	41	9573	199959	0.2682926829268293	0.047874814336939076	5.604046441592589
ALL	0.27	action	CNOT(0->2)	10	41	9196	199959	0.24390243902439024	0.0459894278327057	5.303445824801876
ALL	0.27	action	CNOT(5->1)	11	41	8563	199959	0.2682926829268293	0.04282377887466931	6.265039890852021
ALL	0.27	action	RX(q=4)	22	41	103410	199959	0.5365853658536586	0.5171560169834816	1.03756960807206
ALL	0.27	action	RY(q=4)	18	41	86563	199959	0.43902439024390244	0.4329037452677799	1.0141385817125155
ALL	0.27	action	RY(q=5)	17	41	101787	199959	0.4146341463414634	0.5090393530673788	0.8145424196438905
ALL	0.27	action	CNOT(1->0)	14	41	8796	199959	0.34146341463414637	0.04398901774863847	7.762469636974679
ALL	0.27	action	CNOT(4->5)	20	41	33775	199959	0.4878048780487805	0.16890962647342705	2.8879637486234224
ALL	0.27	action	CNOT(0->1)	7	41	8412	199959	0.17073170731707318	0.04206862406793393	4.058409589088758
ALL	0.27	action	CNOT(5->0)	10	41	8791	199959	0.24390243902439024	0.04396401262258763	5.54777474745513
ALL	0.27	action	CNOT(3->0)	11	41	8595	199959	0.2682926829268293	0.04298381168139469	6.241714553271187
ALL	0.27	action	RX(q=3)	11	41	9698	199959	0.2682926829268293	0.04849994248821008	5.531814455080002
ALL	0.27	action	CNOT(2->4)	14	41	9830	199959	0.34146341463414637	0.04916007781595227	6.945949433044688
ALL	0.27	action	CNOT(0->4)	10	41	9700	199959	0.24390243902439024	0.04850994453863042	5.027885340709077
ALL	0.27	action	CNOT(2->3)	13	41	8949	199959	0.3170731707317073	0.044754174605794186	7.0847730636206805
ALL	0.27	action	CNOT(0->3)	9	41	8783	199959	0.21951219512195122	0.043924004420906285	4.99754514680522
ALL	0.27	action	CNOT(3->4)	10	41	9270	199959	0.24390243902439024	0.04635950369825814	5.261109795563975
ALL	0.27	action	CNOT(4->2)	13	41	8826	199959	0.3170731707317073	0.04413904850494351	7.183507154582084
ALL	0.27	action	RY(q=1)	10	41	9247	199959	0.24390243902439024	0.046244480118424275	5.274195718057538
ALL	0.27	action	RY(q=0)	12	41	9225	199959	0.2926829268292683	0.04613445756380058	6.344128494943486
ALL	0.27	action	CNOT(3->5)	16	41	9028	199959	0.3902439024390244	0.045149255597397464	8.643418308352336
ALL	0.27	action	CNOT(4->1)	10	41	9045	199959	0.24390243902439024	0.04523427302597032	5.391983173563079
ALL	0.27	action	CNOT(4->3)	11	41	8825	199959	0.2682926829268293	0.044134047479733346	6.0790409728459895
ALL	0.27	action	RZ(q=0)	8	41	8849	199959	0.1951219512195122	0.04425407208477738	4.409129872742959
ALL	0.27	action	RZ(q=5)	6	41	8586	199959	0.14634146341463414	0.042938802454503176	3.4081403078181722
ALL	0.27	action	CNOT(1->4)	13	41	8906	199959	0.3170731707317073	0.04453913052175696	7.118979805338139
ALL	0.27	action	RX(q=1)	7	41	8795	199959	0.17073170731707318	0.043984016723428304	3.8816761186372526
ALL	0.27	action	CNOT(1->3)	7	41	8855	199959	0.17073170731707318	0.04428407823603839	3.8553745300298856
ALL	0.27	action	CNOT(2->0)	11	41	8695	199959	0.2682926829268293	0.043483914202411496	6.1699294520259755
ALL	0.27	action	CNOT(5->2)	10	41	8889	199959	0.24390243902439024	0.0444541130931841	5.486611295407588
ALL	0.27	action	RZ(q=3)	6	41	9524	199959	0.14634146341463414	0.04762976410164084	3.0724792821216744
ALL	0.27	action	CNOT(4->0)	9	41	9056	199959	0.21951219512195122	0.045289284303282176	4.846890351633198
ALL	0.27	action	CNOT(0->5)	14	41	9585	199959	0.34146341463414637	0.04793482663946109	7.123493263101646
ALL	0.27	action	CNOT(3->1)	4	41	8483	199959	0.0975609756097561	0.04242369685785586	2.299681141335756
ALL	0.27	action	RZ(q=1)	3	41	8439	199959	0.07317073170731707	0.04220365174860846	1.7337535657617509
ALL	0.27	action	CNOT(2->1)	3	41	8500	199959	0.07317073170731707	0.04250871428642872	1.7213113342898134
ALL	0.27	action	CNOT(1->2)	4	41	9000	199959	0.0975609756097561	0.04500922689151276	2.1675772357723577
ALL	0.27	action	RX(q=5)	15	41	79721	199959	0.36585365853658536	0.3986867307798099	0.9176469400448698
ALL	0.27	action	RZ(q=4)	6	41	9381	199959	0.14634146341463414	0.0469146174965868	3.119314858003073
ALL	0.27	action	CNOT(3->2)	14	41	8934	199959	0.34146341463414637	0.044679159227641665	7.642565807793741
ALL	0.27	cnot_edge	CNOT(5->3)	12	41	8597	199959	0.2926829268292683	0.042993813731815024	6.80755907477651
ALL	0.27	cnot_edge	CNOT(2->5)	9	41	9069	199959	0.21951219512195122	0.04535429763101436	4.839942554238641
ALL	0.27	cnot_edge	CNOT(1->5)	11	41	9129	199959	0.2682926829268293	0.045654359143624444	5.876606045061437
ALL	0.27	cnot_edge	CNOT(5->4)	20	41	26190	199959	0.4878048780487805	0.13097685025430214	3.724359511636353
ALL	0.27	cnot_edge	CNOT(0->2)	10	41	9196	199959	0.24390243902439024	0.0459894278327057	5.303445824801876
ALL	0.27	cnot_edge	CNOT(5->1)	11	41	8563	199959	0.2682926829268293	0.04282377887466931	6.265039890852021
ALL	0.27	cnot_edge	CNOT(1->0)	14	41	8796	199959	0.34146341463414637	0.04398901774863847	7.762469636974679
ALL	0.27	cnot_edge	CNOT(4->5)	20	41	33775	199959	0.4878048780487805	0.16890962647342705	2.8879637486234224
ALL	0.27	cnot_edge	CNOT(0->1)	7	41	8412	199959	0.17073170731707318	0.04206862406793393	4.058409589088758
ALL	0.27	cnot_edge	CNOT(5->0)	10	41	8791	199959	0.24390243902439024	0.04396401262258763	5.54777474745513
ALL	0.27	cnot_edge	CNOT(3->0)	11	41	8595	199959	0.2682926829268293	0.04298381168139469	6.241714553271187
ALL	0.27	cnot_edge	CNOT(2->4)	14	41	9830	199959	0.34146341463414637	0.04916007781595227	6.945949433044688
ALL	0.27	cnot_edge	CNOT(0->4)	10	41	9700	199959	0.24390243902439024	0.04850994453863042	5.027885340709077
ALL	0.27	cnot_edge	CNOT(2->3)	13	41	8949	199959	0.3170731707317073	0.044754174605794186	7.0847730636206805
ALL	0.27	cnot_edge	CNOT(0->3)	9	41	8783	199959	0.21951219512195122	0.043924004420906285	4.99754514680522
ALL	0.27	cnot_edge	CNOT(3->4)	10	41	9270	199959	0.24390243902439024	0.04635950369825814	5.261109795563975
ALL	0.27	cnot_edge	CNOT(4->2)	13	41	8826	199959	0.3170731707317073	0.04413904850494351	7.183507154582084
ALL	0.27	cnot_edge	CNOT(3->5)	16	41	9028	199959	0.3902439024390244	0.045149255597397464	8.643418308352336
ALL	0.27	cnot_edge	CNOT(4->1)	10	41	9045	199959	0.24390243902439024	0.04523427302597032	5.391983173563079
ALL	0.27	cnot_edge	CNOT(4->3)	11	41	8825	199959	0.2682926829268293	0.044134047479733346	6.0790409728459895
ALL	0.27	cnot_edge	CNOT(1->4)	13	41	8906	199959	0.3170731707317073	0.04453913052175696	7.118979805338139
ALL	0.27	cnot_edge	CNOT(1->3)	7	41	8855	199959	0.17073170731707318	0.04428407823603839	3.8553745300298856
ALL	0.27	cnot_edge	CNOT(2->0)	11	41	8695	199959	0.2682926829268293	0.043483914202411496	6.1699294520259755
ALL	0.27	cnot_edge	CNOT(5->2)	10	41	8889	199959	0.24390243902439024	0.0444541130931841	5.486611295407588
ALL	0.27	cnot_edge	CNOT(4->0)	9	41	9056	199959	0.21951219512195122	0.045289284303282176	4.846890351633198
ALL	0.27	cnot_edge	CNOT(0->5)	14	41	9585	199959	0.34146341463414637	0.04793482663946109	7.123493263101646
ALL	0.27	cnot_edge	CNOT(3->1)	4	41	8483	199959	0.0975609756097561	0.04242369685785586	2.299681141335756
ALL	0.27	cnot_edge	CNOT(2->1)	3	41	8500	199959	0.07317073170731707	0.04250871428642872	1.7213113342898134
ALL	0.27	cnot_edge	CNOT(1->2)	4	41	9000	199959	0.0975609756097561	0.04500922689151276	2.1675772357723577
ALL	0.27	cnot_edge	CNOT(3->2)	14	41	8934	199959	0.34146341463414637	0.044679159227641665	7.642565807793741
ALL	0.27	rotation	RY(q=3)	13	41	9825	199959	0.3170731707317073	0.04913507268990143	6.453092533978775
ALL	0.27	rotation	RY(q=2)	8	41	9550	199959	0.1951219512195122	0.04775979075710521	4.085485889413868
ALL	0.27	rotation	RZ(q=2)	9	41	9122	199959	0.21951219512195122	0.04561935196715327	4.811821861915177
ALL	0.27	rotation	RX(q=0)	11	41	9937	199959	0.2682926829268293	0.04969518751344026	5.398765883603287
ALL	0.27	rotation	RX(q=2)	11	41	9573	199959	0.2682926829268293	0.047874814336939076	5.604046441592589
ALL	0.27	rotation	RY(q=5)	17	41	101787	199959	0.4146341463414634	0.5090393530673788	0.8145424196438905
ALL	0.27	rotation	RY(q=4)	18	41	86563	199959	0.43902439024390244	0.4329037452677799	1.0141385817125155
ALL	0.27	rotation	RX(q=4)	22	41	103410	199959	0.5365853658536586	0.5171560169834816	1.03756960807206
ALL	0.27	rotation	RX(q=3)	11	41	9698	199959	0.2682926829268293	0.04849994248821008	5.531814455080002
ALL	0.27	rotation	RY(q=1)	10	41	9247	199959	0.24390243902439024	0.046244480118424275	5.274195718057538
ALL	0.27	rotation	RY(q=0)	12	41	9225	199959	0.2926829268292683	0.04613445756380058	6.344128494943486
ALL	0.27	rotation	RZ(q=0)	8	41	8849	199959	0.1951219512195122	0.04425407208477738	4.409129872742959
ALL	0.27	rotation	RZ(q=5)	6	41	8586	199959	0.14634146341463414	0.042938802454503176	3.4081403078181722
ALL	0.27	rotation	RX(q=1)	7	41	8795	199959	0.17073170731707318	0.043984016723428304	3.8816761186372526
ALL	0.27	rotation	RZ(q=3)	6	41	9524	199959	0.14634146341463414	0.04762976410164084	3.0724792821216744
ALL	0.27	rotation	RZ(q=1)	3	41	8439	199959	0.07317073170731707	0.04220365174860846	1.7337535657617509
ALL	0.27	rotation	RX(q=5)	15	41	79721	199959	0.36585365853658536	0.3986867307798099	0.9176469400448698
ALL	0.27	rotation	RZ(q=4)	6	41	9381	199959	0.14634146341463414	0.0469146174965868	3.119314858003073
ALL	0.28	action	RY(q=3)	1	9	9837	199991	0.1111111111111111	0.04918721342460411	2.2589429930082567
ALL	0.28	action	CNOT(4->1)	2	9	9053	199991	0.2222222222222222	0.04526703701666575	4.909140002700148
ALL	0.28	action	CNOT(0->2)	1	9	9205	199991	0.1111111111111111	0.04602707121820482	2.4140382642283784
ALL	0.28	action	CNOT(2->1)	4	9	8499	199991	0.4444444444444444	0.042496912361056245	10.458276137061876
ALL	0.28	action	CNOT(4->0)	5	9	9060	199991	0.5555555555555556	0.04530203859173663	12.263367672308071
ALL	0.28	action	RX(q=4)	5	9	103427	199991	0.5555555555555556	0.5171582721222455	1.0742466774740747
ALL	0.28	action	RY(q=4)	5	9	86576	199991	0.5555555555555556	0.43289948047662147	1.2833361567999342
ALL	0.28	action	CNOT(3->4)	4	9	9276	199991	0.4444444444444444	0.04638208719392373	9.582243304106175
ALL	0.28	action	CNOT(4->2)	4	9	8835	199991	0.4444444444444444	0.0441769879644584	10.060542036093818
ALL	0.28	action	RX(q=2)	2	9	9582	199991	0.2222222222222222	0.04791215604702211	4.638117767109627
ALL	0.28	action	RY(q=1)	4	9	9253	199991	0.4444444444444444	0.04626708201869084	9.60606169770765
ALL	0.28	action	CNOT(4->5)	7	9	33788	199991	0.7777777777777778	0.1689476026421189	4.603662707338569
ALL	0.28	action	CNOT(1->4)	4	9	8915	199991	0.4444444444444444	0.04457700596526844	9.970262354334142
ALL	0.28	action	RZ(q=4)	5	9	9382	199991	0.5555555555555556	0.046912111044997026	11.842476136336721
ALL	0.28	action	RX(q=1)	7	9	8795	199991	0.7777777777777778	0.043976978964053386	17.686021097845998
ALL	0.28	action	CNOT(4->3)	4	9	8832	199991	0.4444444444444444	0.04416198728942802	10.063959339774557
ALL	0.28	action	CNOT(0->3)	5	9	8787	199991	0.5555555555555556	0.04393697716397238	12.644373632765575
ALL	0.28	action	CNOT(3->2)	4	9	8944	199991	0.4444444444444444	0.044722012490562076	9.937934804213873
ALL	0.28	action	RY(q=5)	6	9	101798	199991	0.6666666666666666	0.5090129055807512	1.3097244870560651
ALL	0.28	action	RX(q=0)	3	9	9945	199991	0.3333333333333333	0.049727237725697655	6.7032344561756325
ALL	0.28	action	RZ(q=1)	5	9	8437	199991	0.5555555555555556	0.04218689841042847	13.168912067217153
ALL	0.28	action	CNOT(3->5)	5	9	9039	199991	0.5555555555555556	0.045197033866523996	12.291858735602512
ALL	0.28	action	RZ(q=3)	6	9	9524	199991	0.6666666666666666	0.04762214299643484	13.999090018199636
ALL	0.28	action	CNOT(2->4)	4	9	9840	199991	0.4444444444444444	0.04920221409963448	9.033017163504969
ALL	0.28	action	CNOT(1->5)	5	9	9135	199991	0.5555555555555556	0.045677055467496036	12.162683208660221
ALL	0.28	action	RY(q=2)	3	9	9555	199991	0.3333333333333333	0.04777714997174873	6.976835862550148
ALL	0.28	action	CNOT(1->2)	4	9	9000	199991	0.4444444444444444	0.0450020250911291	9.876098765432099
ALL	0.28	action	CNOT(1->3)	4	9	8858	199991	0.4444444444444444	0.04429199313969129	10.034419608138279
ALL	0.28	action	RY(q=0)	4	9	9233	199991	0.4444444444444444	0.04616707751848833	9.626869802760629
ALL	0.28	action	CNOT(5->1)	4	9	8570	199991	0.4444444444444444	0.042851928336775154	10.371632309088552
ALL	0.28	action	CNOT(5->3)	2	9	8607	199991	0.2222222222222222	0.0430369366621498	5.163523230445502
ALL	0.28	action	CNOT(5->4)	4	9	26206	199991	0.4444444444444444	0.1310358966153477	3.3917762683694144
ALL	0.28	action	CNOT(2->5)	3	9	9075	199991	0.3333333333333333	0.04537704196688851	7.345858585858586
ALL	0.28	action	CNOT(2->0)	2	9	8704	199991	0.2222222222222222	0.043521958488131965	5.1059793709150325
ALL	0.28	action	CNOT(1->0)	3	9	8807	199991	0.3333333333333333	0.044036981664174885	7.569395556564854
ALL	0.28	action	CNOT(5->0)	3	9	8798	199991	0.3333333333333333	0.04399197963908376	7.57713874365386
ALL	0.28	action	RX(q=3)	2	9	9707	199991	0.2222222222222222	0.0485371841732878	4.578391309822235
ALL	0.28	action	CNOT(0->5)	5	9	9594	199991	0.5555555555555556	0.04797215874714362	11.580791235262781
ALL	0.28	action	CNOT(0->1)	3	9	8416	199991	0.3333333333333333	0.04208189368521584	7.921063054499365
ALL	0.28	action	CNOT(0->4)	4	9	9706	199991	0.4444444444444444	0.04853218394827767	9.157726034297227
ALL	0.28	action	CNOT(2->3)	1	9	8961	199991	0.1111111111111111	0.04480701631573421	2.4797703629307244
ALL	0.28	action	CNOT(3->0)	2	9	8604	199991	0.2222222222222222	0.04302193598711942	5.165323622087918
ALL	0.28	action	RZ(q=0)	4	9	8853	199991	0.4444444444444444	0.04426699201464066	10.040086850659536
ALL	0.28	action	RZ(q=5)	3	9	8589	199991	0.3333333333333333	0.04294693261196754	7.761516668607133
ALL	0.28	action	RX(q=5)	4	9	79732	199991	0.4444444444444444	0.3986779405073228	1.1147956766278142
ALL	0.28	action	CNOT(5->2)	4	9	8895	199991	0.4444444444444444	0.044477001465065925	9.992680032477672
ALL	0.28	action	CNOT(3->1)	1	9	8486	199991	0.1111111111111111	0.04243190943592462	2.618574383952654
ALL	0.28	action	RZ(q=2)	1	9	9130	199991	0.1111111111111111	0.04565205434244541	2.4338688085676035
ALL	0.28	cnot_edge	CNOT(4->1)	2	9	9053	199991	0.2222222222222222	0.04526703701666575	4.909140002700148
ALL	0.28	cnot_edge	CNOT(0->2)	1	9	9205	199991	0.1111111111111111	0.04602707121820482	2.4140382642283784
ALL	0.28	cnot_edge	CNOT(2->1)	4	9	8499	199991	0.4444444444444444	0.042496912361056245	10.458276137061876
ALL	0.28	cnot_edge	CNOT(4->0)	5	9	9060	199991	0.5555555555555556	0.04530203859173663	12.263367672308071
ALL	0.28	cnot_edge	CNOT(3->4)	4	9	9276	199991	0.4444444444444444	0.04638208719392373	9.582243304106175
ALL	0.28	cnot_edge	CNOT(4->2)	4	9	8835	199991	0.4444444444444444	0.0441769879644584	10.060542036093818
ALL	0.28	cnot_edge	CNOT(4->5)	7	9	33788	199991	0.7777777777777778	0.1689476026421189	4.603662707338569
ALL	0.28	cnot_edge	CNOT(1->4)	4	9	8915	199991	0.4444444444444444	0.04457700596526844	9.970262354334142
ALL	0.28	cnot_edge	CNOT(3->5)	5	9	9039	199991	0.5555555555555556	0.045197033866523996	12.291858735602512
ALL	0.28	cnot_edge	CNOT(1->5)	5	9	9135	199991	0.5555555555555556	0.045677055467496036	12.162683208660221
ALL	0.28	cnot_edge	CNOT(4->3)	4	9	8832	199991	0.4444444444444444	0.04416198728942802	10.063959339774557
ALL	0.28	cnot_edge	CNOT(0->3)	5	9	8787	199991	0.5555555555555556	0.04393697716397238	12.644373632765575
ALL	0.28	cnot_edge	CNOT(3->2)	4	9	8944	199991	0.4444444444444444	0.044722012490562076	9.937934804213873
ALL	0.28	cnot_edge	CNOT(2->4)	4	9	9840	199991	0.4444444444444444	0.04920221409963448	9.033017163504969
ALL	0.28	cnot_edge	CNOT(1->2)	4	9	9000	199991	0.4444444444444444	0.0450020250911291	9.876098765432099
ALL	0.28	cnot_edge	CNOT(1->3)	4	9	8858	199991	0.4444444444444444	0.04429199313969129	10.034419608138279
ALL	0.28	cnot_edge	CNOT(5->1)	4	9	8570	199991	0.4444444444444444	0.042851928336775154	10.371632309088552
ALL	0.28	cnot_edge	CNOT(5->3)	2	9	8607	199991	0.2222222222222222	0.0430369366621498	5.163523230445502
ALL	0.28	cnot_edge	CNOT(5->4)	4	9	26206	199991	0.4444444444444444	0.1310358966153477	3.3917762683694144
ALL	0.28	cnot_edge	CNOT(2->5)	3	9	9075	199991	0.3333333333333333	0.04537704196688851	7.345858585858586
ALL	0.28	cnot_edge	CNOT(2->0)	2	9	8704	199991	0.2222222222222222	0.043521958488131965	5.1059793709150325
ALL	0.28	cnot_edge	CNOT(1->0)	3	9	8807	199991	0.3333333333333333	0.044036981664174885	7.569395556564854
ALL	0.28	cnot_edge	CNOT(5->0)	3	9	8798	199991	0.3333333333333333	0.04399197963908376	7.57713874365386
ALL	0.28	cnot_edge	CNOT(0->5)	5	9	9594	199991	0.5555555555555556	0.04797215874714362	11.580791235262781
ALL	0.28	cnot_edge	CNOT(0->1)	3	9	8416	199991	0.3333333333333333	0.04208189368521584	7.921063054499365
ALL	0.28	cnot_edge	CNOT(0->4)	4	9	9706	199991	0.4444444444444444	0.04853218394827767	9.157726034297227
ALL	0.28	cnot_edge	CNOT(2->3)	1	9	8961	199991	0.1111111111111111	0.04480701631573421	2.4797703629307244
ALL	0.28	cnot_edge	CNOT(3->0)	2	9	8604	199991	0.2222222222222222	0.04302193598711942	5.165323622087918
ALL	0.28	cnot_edge	CNOT(5->2)	4	9	8895	199991	0.4444444444444444	0.044477001465065925	9.992680032477672
ALL	0.28	cnot_edge	CNOT(3->1)	1	9	8486	199991	0.1111111111111111	0.04243190943592462	2.618574383952654
ALL	0.28	rotation	RY(q=3)	1	9	9837	199991	0.1111111111111111	0.04918721342460411	2.2589429930082567
ALL	0.28	rotation	RX(q=4)	5	9	103427	199991	0.5555555555555556	0.5171582721222455	1.0742466774740747
ALL	0.28	rotation	RY(q=4)	5	9	86576	199991	0.5555555555555556	0.43289948047662147	1.2833361567999342
ALL	0.28	rotation	RY(q=1)	4	9	9253	199991	0.4444444444444444	0.04626708201869084	9.60606169770765
ALL	0.28	rotation	RX(q=2)	2	9	9582	199991	0.2222222222222222	0.04791215604702211	4.638117767109627
ALL	0.28	rotation	RZ(q=4)	5	9	9382	199991	0.5555555555555556	0.046912111044997026	11.842476136336721
ALL	0.28	rotation	RX(q=1)	7	9	8795	199991	0.7777777777777778	0.043976978964053386	17.686021097845998
ALL	0.28	rotation	RZ(q=3)	6	9	9524	199991	0.6666666666666666	0.04762214299643484	13.999090018199636
ALL	0.28	rotation	RY(q=2)	3	9	9555	199991	0.3333333333333333	0.04777714997174873	6.976835862550148
ALL	0.28	rotation	RY(q=5)	6	9	101798	199991	0.6666666666666666	0.5090129055807512	1.3097244870560651
ALL	0.28	rotation	RX(q=0)	3	9	9945	199991	0.3333333333333333	0.049727237725697655	6.7032344561756325
ALL	0.28	rotation	RZ(q=1)	5	9	8437	199991	0.5555555555555556	0.04218689841042847	13.168912067217153
ALL	0.28	rotation	RY(q=0)	4	9	9233	199991	0.4444444444444444	0.04616707751848833	9.626869802760629
ALL	0.28	rotation	RX(q=3)	2	9	9707	199991	0.2222222222222222	0.0485371841732878	4.578391309822235
ALL	0.28	rotation	RZ(q=0)	4	9	8853	199991	0.4444444444444444	0.04426699201464066	10.040086850659536
ALL	0.28	rotation	RZ(q=5)	3	9	8589	199991	0.3333333333333333	0.04294693261196754	7.761516668607133
ALL	0.28	rotation	RX(q=5)	4	9	79732	199991	0.4444444444444444	0.3986779405073228	1.1147956766278142
ALL	0.28	rotation	RZ(q=2)	1	9	9130	199991	0.1111111111111111	0.04565205434244541	2.4338688085676035
ALL	0.29	action	CNOT(0->1)	3	6	8416	199994	0.5	0.042081262437873135	11.881772813688213
ALL	0.29	action	CNOT(0->4)	2	6	9708	199994	0.3333333333333333	0.04854145624368731	6.866982557341024
ALL	0.29	action	RY(q=3)	2	6	9836	199994	0.3333333333333333	0.04918147544426333	6.777619628575301
ALL	0.29	action	CNOT(1->5)	3	6	9137	199994	0.5	0.045686370591117735	10.944182992229397
ALL	0.29	action	RY(q=5)	2	6	101802	199994	0.3333333333333333	0.5090252707581228	0.6548463356973995
ALL	0.29	action	CNOT(2->0)	3	6	8703	199994	0.5	0.04351630548916467	11.48994599563369
ALL	0.29	action	RX(q=2)	3	6	9581	199994	0.5	0.04790643719311579	10.437010750443587
ALL	0.29	action	RZ(q=1)	5	6	8437	199994	0.8333333333333334	0.04218626558796764	19.753664414681364
